Label;edited
__label__NO;А в конечном итоге как страна так и ошибочно определенный   больной  влетает и не одну тысячу гривен
__label__NO;А в курсе  что если быть честным  а не жалеть пострадавших  то больше 90% производственных травм происходят по вине самих пострадавших из-за нарушений ТБ
__label__NO;а в нас десь так
__label__NO;А в новости ниже вы же пишите что все норм  вы все контролируете
__label__NO;а в переполненной больнице совсем пофиг есть у больного декларация или нет
__label__NO;А в понедельник  скорее всего  перепрыгнет за 15к
__label__NO;А в райончике-то куда как больше проживает  раз одних детей там 26к и то - только непривитых
__label__NO;А в твоей России за это время от ковида умерло14339 человек
__label__NO;а в Украине только полный локдаун  вся вам вакцинация  одно радует  что зеля будет каждый день весёлые видосики нам снимать успокаивать 
__label__NO;А в чём
__label__NO;А в чём виноват Шмыгаль 
__label__NO;А в чём странно
__label__NO;А в это время Зеля поехал очередные достройки открывать
__label__NO;А вакцина против Covid вдруг почему-то стала исключением в этой практике - хотя сама вакцина по сути является сложнейшим химическим соединением  а вот фармацевты в мире оказывается вдруг успели ее создать всего за 4-5 месяцев (
__label__NO;а вакцинация начнется в первом квартале 2022 года
__label__NO;А ваша прокурорша Венедиктова с муженьком аферу провернула на 750 000
__label__NO;А ведь еще на прошлой неделе мы были 21-ми
__label__NO;А ведь никто не утешает а ведь за 4 года такие кучи дерьма разложил
__label__NO;А ведь у нас за месяц (за 4 недели) рост смертности от ковида в октябре составил примерно 60%  потому для страны в октябре - мы можем только пытаться оценивать - избыточная смертность составит скорее всего примерно 20-25% по сравнению с средим октябрем за пятилетие
__label__NO;А весной что непонятно было что необходимо готовить коечный фонд под вторую волну
__label__NO;"А видимо водички со стаканчика  что-бы не кашлять  ему хлебнуть бздошно  бо в стаканчике может быть ""новичок"" от своих друганов"
__label__NO;А вместо этого лучше заставьте полицию делать свою работу ведь из ковидного фонда они получили больше денег чем врачи
__label__NO;А во все остальное  значит  верится
__label__NO;А ВОЗ и ныне там
__label__NO;А вообще в жизни так - у кого первая вакцина - тот и создатель вируса 
__label__NO;а вообще глупость она всегда дорого обходиться  так что готовьтесь платить дорого за свою глупость  и еще думайте как пенсии платить своим родителям  Фопы закроются налоги не будут поступать в пенсионный фонд  а этого достаточно чтоб забить последний гвоздь  так что все будет хорошо  но не у вас  и не у Фопов это точно
__label__NO;А вообще сегодня опубликованные данные - это данные семи-восьми дневной давности
__label__NO;А вооще если в ООН хотят полного равенства - всем женщинам надо пришить яица
__label__NO;А ворует- он
__label__NO;А вот 90-е вполне реально могут вернуться
__label__NO;"А вот в ""Феофании"" ни одна "
__label__NO;А вот вчера в Швеции 14 по этому сайту было
__label__NO;А вот Ермаку реально плохо
__label__NO;А вот знакомые из Черновцов говорят что койкомест нет и им пришлось заплатить 1 тыс
__label__NO;А вот интересно  как можно оставить одного дома ребёнка лет пяти  шести  семи или даже восьми
__label__NO;А вот какие его дела и Можно Определить к кому он Служит
__label__NO;А вот процент свободных коек День ото дня в больницах Все те же 50 процентов
__label__NO;А вот школы на месяцок можно было бы и прикрыть
__label__NO;А Вофочка как там
__label__NO;а все єтот сраный рамос с его 2 незабитыми пенальти)(
__label__NO;А все хотят жесточайшего локдауна  с отключеным транспортом  включая метро  и работой из дома
__label__NO;А все это последствия выбора 73%
__label__NO;А вся наука на 99
__label__NO;А вы бы хотели  чтобы вас отслеживали
__label__NO;А вы думаете почему Штаты до сих пор по полной не отвязались на Китае  хотя со временем отвяжутся (за нерадивость   бо еще в сентябре прошлого года в Китае уже были случаи выхода наружу ковид-19)
__label__NO;А Вы правда думаете  что эти самые не привитые по меньшей мере 26к
__label__NO;А вы рассказываете сказки о всего лишь 23 умерших на 5-ти миллионные Киев
__label__NO;А вы расчитывали на бесплатную колбасу от голобородько выбирая клоуна
__label__NO;А Вы собирались жить вечно
__label__NO;А Вы соотносите к 489808 общих случаев (где включена статистика за март и апрель и те люди давно выздоровели или умерли)
__label__NO;А вы тесты месяцами делайте  чтобы результаты в некрологах хоть узнавали
__label__NO;А Вы что так обеспокоились о компании Квонтас  у нее нет рейсов в Украину  если мне не изменяет память
__label__NO;а вы этого   как его
__label__NO;а галабародько их зазомбировал до слабоумия ))
__label__NO;А где 1кг
__label__NO;А где в мире стало лучше
__label__NO;А где вы видели современный кислородный концентратор в районной больнице
__label__HATE;А где вы раньше были  дебилы
__label__NO;А где же наши мастера по борьбе с ковидом  у которых вся Европа училась
__label__NO;"А где Письков со стаканчиком антивируса ""новичок"""
__label__NO;А где сейчас это воровитое чмо
__label__NO;А где-то вообще от него не умирают
__label__NO;А где-то людям тестов не хватает
__label__NO;а глупый Израиль купил  1 5 млн
__label__NO;а голимый манипулятор
__label__NO;А гомеопатией его лечить не пробовали
__label__NO;А государственные ждать от 7 до 8 суток
__label__NO;А графики  в начале года  о том что к 31 марта заразится 7 млрд
__label__NO;А давайте сократим зарплаты учителям в 2021 с 4000$ до 3500$
__label__NO;А де Ванья Сулима
__label__NO;А де не було картоплі  то вбирали щось інше 
__label__NO;а действует только 3 месяца  затем ВИРУС мутирует  и по новой )) Им пофиг что колоть  они бабло зарабатывают
__label__NO;А делить как Вы - прирост за 2 недели на общее число случаев - это что
__label__NO;А деньги то у тебя есть  что бы что то делать
__label__NO;а деньги у тебя есть
__label__NO;"А депутаты ""Голоса"" не хотят САМИ поработать  или пи***ть не мешки ворочить"
__label__NO;А для цифр досьаточно табло в реальном времени в интернете
__label__NO;а до больниц вакцины дойдут в 4 квартале 2021 года
__label__NO;а должны снять все  вам тупое быдло сказало одеть - вы и понатягивали на себя намордники
__label__NO;А другого источника дохода  кроме как заработная плата  у 90% населения нет
__label__NO;А Европу и от ковида и радионуклидов - з а щ и щ а ю т 
__label__NO;"А если ""рассказ"" за вакцины не подтвердиться  то шмыгаль со всем семейством обязуется навсегда уйти на самоизоляцию в Испанию  Швейцарию  на крайняк - в Штаты"
__label__NO;А если 3-4% на ограничения хер ложат - они становятся резервуаром и передаточнім звеном инфекции
__label__NO;а если 8000  для бизнеса  так вообще
__label__HATE;А если в МОЗ одни дебилы и не способны сформировать потребность медицины для борьбы с пандемией тогда  что вообще не выделять деньги по логике зедебилов  получается ТАК
__label__NO;А если взять более реальные цифры - заболеваемость 850 в год на 100 тыс  и рост населения в 60-е  то процент переболевших будет еще меньше
__label__NO;а если взять и посчитать сколько из 60 млн
__label__NO;"а если еще ""17 мгновений весны"" - и как контрольный - ""Время встречи изменить незя"" то в ето время и за куском колбасы можно в ближайший супермаркет завернуть с минимальным риском"
__label__NO;А если еще параллельно употреблять качественные овощи и фрукты - эффективно на 90%
__label__NO;"а если поставить топчаны в коридорах и на лестничных пролетах - то число ""свободных коек"" достигнет 73%))  Медицинское понимание слова ""койка"" несколько отличается от понимания руководителей нашего государства"
__label__NO;А если посчитать по Украине тоже 14 дней  а не 5
__label__NO;А если просто закрыть на выезд-въезд инфекция будет вымирать годами
__label__NO;А если ТРЦ посещает за день тысяч 10-30 человек  то согласно статистике  среди них обязательно будут инфицированные ковид
__label__NO;А если это невозможно  я держу дистанцию от посторонних  часто мою руки и кашляю/чихаю в рукав или в платок - точно так же  как я это делал всегда до 2020
__label__NO;А еще ковид 19лупит по сосуда
__label__NO;а еще лучше полоскания содой  тогда никакой ковид не возьмет
__label__NO;а ещё лучше тестировать только покойников
__label__NO;а еще недавно киздили в парках без масок и просто за то  что в парке  и ловили плавцов в Днепре  за то  что без маски как дельфины  гады  плавают
__label__HATE;а еще нужна армия лоеров чтобы отбиться от исков если кто-то таки скопытиться и банда титушек с дубинами чтобы очкариков гасить если попробуют свои разработки сами продавать 
__label__NO;а ещё оттуда вышла бабка которая всё это поведала - хватит верить всему что пишут
__label__NO;А еще полгода назад осел говорил что вы мастера спорта по борьбе с вирусом
__label__NO;А еще я не верю Зеленскому  Шмыгалю  Степанову и Венедиктовой с Бакановым
__label__NO;А єто и есть без карантина
__label__NO;А за повсеместной корупцией 
__label__NO;А забрать - дай ребенку кнопочный телефон  сам выйдет
__label__NO;А заполнение журналов
__label__NO;А заполнение журналов
__label__NO;А заполнение журналов
__label__NO;А зачем его делать
__label__NO;А зачем закрывать сейчас  вот как дойдет до 20 тыс в день вот тогда самое время
__label__NO;А Зачем министры   министерство образования
__label__NO;А зачем мне эта информация
__label__NO;А зачем нашей быдлячьей власти эпидемиологи
__label__NO;А зачем тогда этот идиотизм выходного дня
__label__NO;а Зе отменяет с 2021
__label__NO;"А Зеленский его уже увидел - у него видно после ""болезни"" зрение изменилось"
__label__NO;А зеленые степашка с ляшком что не знают что для хранения вакцины нужны такие морозильники и чтоиих нет
__label__NO;А знаешь чем он от медицинского отличается
__label__NO;А зря
__label__NO;а зря  он ватанов раз
__label__NO;А и действительно
__label__NO;А и зря
__label__NO;А известно  кто попадет в эти 70 или 30%
__label__NO;а инет 10 джи по стране
__label__NO;А интересно вы себя до каких относите
__label__NO;А интересно Моника Оманская как часами дышит
__label__NO;А как быть с тем фактом  что сам сарс пытались пропихнуть нам куда раньше  только интернета не было так глобально что бы всех напугать
__label__NO;А как быть с теми 8 областями  где заполняемость коек меньше 50%
__label__NO;а как выход из спора  можна выходной *********** порайонно
__label__NO;"А как же ""мы чемпионы мира по борьбе с Ковид"""
__label__NO;А как же видосик месячной давности о честном заме авакяна
__label__NO;а как же дерьмократия
__label__NO;а как же равноправие
__label__NO;А как их надо защитить
__label__NO;а как обычные граждане станут в километровую очередь на трамвай
__label__NO;"А как процентов 90 ""креативной индустрии"" рвались на британский флаг  топя за своего коллегу  когда он ломанулся в президенты"
__label__NO;А как там Дворец спорта
__label__NO;А какая разница
__label__NO;А какая у их начальства зарплата  там сколько нулей  9 или пока что 6
__label__NO;А каким образом абортивная корь могла быть до введения противокоревой вакцины
__label__NO;А какими цифровыми способами он намерен создать дополнительные койко-места
__label__NO;А какое отношение имеет логистический хаб к эпидемии  если все пассажирские перелеты отменены
__label__NO;а какое снижение доходов у людей ожидается он не посчитал случайно
__label__NO;А какой смысл в этих опросах
__label__NO;А кислород  плюс масло  плюс давление в 150 атм
__label__NO;а когда на Порошенко тонны грязи лили  и за всё на свете отвечал и был виноват Порошенко ты забыл да
__label__NO;а когда первый тест был положительный
__label__NO;а кого в 2021 будут вакцинировать
__label__NO;а КОКС
__label__NO;А корь до 60-х была распространена повсеместно  крупные эпидемии кори даже в развитых странах происходили каждые 2-3 года
__label__NO;а кто доверял цирковому идиоту на лисапеде
__label__NO;а кто нибудь скажет сумму украденную из этого 41ярда
__label__NO;А кто сказал
__label__NO;А кто сказал что нельзя
__label__NO;А кто-то разбирался  может у бессимптомных мутировавший вирус
__label__HATE;А куда вы их будете вставлять зедебилы
__label__NO;А лучше вешать и жечь напалмом
__label__NO;"А маляра не повесили табличку ""окрашено"""
__label__NO;А математике Вас хотя бы в школе учили
__label__NO;А меня задолбали ПТУшники  которые изображают из себя технарей  но при этом ни физики  ни химии даже на уровне школы не знают
__label__NO;"А министерство здравоохранения Украины  готовит приложение ""Вакцина в смартфоне"""
__label__NO;А Минские соглашения  на критике которых клрун пришел к власти  было время обсуждать с 73%
__label__NO;а мне зачем
__label__NO;А мнение этого малохольного кто то спрашивал 
__label__NO;а мог бы прожить лет 30
__label__NO;А могут и не лечить
__label__NO;а могут и не лечить  что в основном и делают посылая
__label__NO;А может 25-30 т
__label__NO;А может все проще
__label__NO;а может всё таки в морг 
__label__NO;А может дети в нем есть 
__label__NO;А может поэтому смертность не такая уж и большая 
__label__NO;А может это и не вирус  вовсе  а просто банальная саркома лёгких  в финальной стадии
__label__NO;а можна сделать ак что бы в сми об зеленском не упоминали
__label__NO;А можно  можно я попробую угадать
__label__NO;а можно по-человечески написать
__label__NO;А мрут меньше значит повезло людям
__label__NO;а мрут меньше тоже из-за закрытых лабораторий
__label__NO;а мутации
__label__NO;А мы этого не ценим
__label__NO;а на асфальт когда выделили
__label__NO;А на все про все у них всего три дня вот и не удивительно что в большенстве результаты анализов ошибочно-позитивные так как лучше перебздеть чем недобздеть
__label__NO;А на всю дыру раза в 3 больше
__label__NO;а на закупку вакцин шр нить планируется
__label__NO;А на след
__label__NO;А на след
__label__NO;А на след
__label__NO;А нам обещали  что выздохнут ВСЕ пенсионеры
__label__NO;А нафига та вакцина
__label__NO;А ну понятно  это как гайцы будут делать  типа плати по тихому 100 грн или будем оформлять протокол
__label__NO;А о том что у десяти процентов после больнички вкуа и нюх не восстанпвливаются
__label__NO;А обязаны были обеспечить 100%
__label__NO;а он все равно
__label__NO;А он тебя ножичком  как на россии позавчера
__label__NO;а он у них был
__label__NO;А они освященные
__label__NO;а оставшимся ФОПам ЗЕ обязал купить кассовые аппараты  штрафы и налоги
__label__NO;а остальные что  пошире открывают форточки
__label__NO;а от осложнений
__label__NO;а отвечать потом придется
__label__NO;а откуда среднестатистический ФОП из села Нижнедрищево знает какие налоги в Европе
__label__NO;А откуда у министра кабмина могут быть данные
__label__NO;"А отож такой уровень ""прохфессоров"" и ""ученых"" "
__label__NO;а офис это крыша или прокладка
__label__NO;А персонал оне тоже выделили
__label__NO;А писали  что 2-3 месяца максимум
__label__NO;А по поводу прогноза  то это часть моей работы  строить модели и прогнозы
__label__NO;а по теме локдауна - вводить немедленно + ограничить гуляния на новогодних праздниках
__label__NO;А подготовка еще
__label__NO;А подготовка еще
__label__NO;А подготовка еще
__label__NO;а посредством полиэтиленовых пакетов
__label__NO;А потом 4я  5я  20я
__label__NO;а потом бах
__label__NO;"а потом и в магазин хрен зайдешь без ""прививки"""
__label__NO;а потом опять героически искать морозилки где нить в Чехии
__label__NO;А потом сравнить уровень населения и медицины начала 20 го и 21 го века
__label__NO;А потом эти деньги закатают в асфальт
__label__NO;а почему блин токо Стеранова
__label__NO;А почему в Китае меньше всего больных на душу населения как будто это их затея  что бы избегая 3 мировой воздействовать и править миром
__label__NO;А почему до 10-ти
__label__NO;А почему не в мае еще
__label__NO;А предупреждали вас 25% умных  не видитесь на халяву
__label__NO;А при 100% больные будут лежать в холле и на ступеньках больницы
__label__NO;А при таком массовом поступлении биоматериалов для исследования лаборанты просто невсостоянии спавлятся из этой работой да еще кроме анализов им приходится при каждом заполнять кучу документов на каждый анализ
__label__NO;"А прикольно ваще то - ""рассчитывает охватить значительную часть населения в течение трех месяцев""  а вакцина действует тоже 3 месяца  затем - наша песня хороша  начинай сначала ) Бабла выгребут немеряно"
__label__NO;а продукты купят естественно в супермаркете клана зеленых
__label__NO;А просто потому что это - показатель
__label__NO;а пытается оправдаться миллионами
__label__NO;А разве мэр возглавляет МОЗ
__label__NO;"А разве не из Китая  не из их лаборатории вырвалась эта ""чума"" 21-го века"
__label__NO;А разве не он говорил что не выдержит 20 тысяч
__label__NO;А разве я сказал за военный госпиталь
__label__NO;а рапортуют как при Брежневе мол у нас все отлично
__label__NO;а раскажите шо творит бывший Беркут в Харьковской обл  чистое вымогательство мелкие телесные превышение служебных  забирают половину урожая  10 лет с Майдана идёт чистый песпредел
__label__NO;А резутьтаты тестов выдаются не более через три дня
__label__NO;а речь идет о том что эту партию 
__label__NO;А с алкашей-как с гуся вода
__label__NO;"А с какого дня уже ""хуже не будет"""
__label__NO;А с Монголии как-то и взять сейчас нечего
__label__NO;А с ним вообще полная жопа
__label__NO;а с поваром все просто -не возможность исполнять свои професиональные  у его в обязааностчх пробу снимать  а шо он напробует
__label__NO;А с чего это на убыль пошло 
__label__NO;А сама не пробовала взять ваш кредит по 5-7-9
__label__NO;А священником чего был Л
__label__NO;А семь месяцев  вы   чем занимались  бабло пилили и от тяжких трудов отдыхали
__label__NO;А сколько выживет чому не пишут
__label__NO;А сколько ежесекундно погибает людей не по поводу КОВИДа давайте официальное сравнение
__label__NO;А сколько за вчера умерло от других болезней статистика есть
__label__NO;А сколько и 90тыс
__label__NO;А сколько можно было бы найти за предыдущие 10 месяцев
__label__NO;А сколько по областям поумирало
__label__NO;А сколько по областям поумирало
__label__NO;А сколько по областям поумирало
__label__NO;А сколько получит хозяин -- Коломойский
__label__NO;а сока шырева будет стоить
__label__NO;А соотносить прирост за 2 недели с числом случаев  половина из которых - архивные записи - это явное фиглярство
__label__NO;А сосед-завхоз школьный третью неделю по прокуратурам ходит
__label__NO;А спирт медицинский 96 градусов использовался при ВСЕХ войнах и эпидемиях
__label__NO;а справку можно будет купить вместе с билетом  или отдельно придётся покупать 
__label__NO;а статья про конец декабря про подарки под елочку
__label__NO;А Степанов сам прверил  был ли кислород в реанимации больницы  где умерла молодая преподавательница из Житомира   кторая обращалась к меру за помощью 
__label__NO;А суммарный итог за 10 месяц по Украине оценочно будет минус 2-2 5%
__label__NO;А сфальтный сезон закончился  здраствуй бабушка новый год
__label__NO;А та что 07---тут конечно его величество пока Италия
__label__NO;А так еще после старых исследований  которые Китай начал после эпидемии SARS  сообщали  что только в одной пещере в Китае нашли 7 новых штаммов коронавируса  потенциально опасных для человека
__label__NO;"а так и осталась бомажняна ""личная карточка"" чи як вона там  чи вже пэрэвэлы всё в цифирь по типу e-card"
__label__NO;А так хотелось верить в лучшее
__label__NO;а таки карман Оли Поляковой и бюджет это два разных кармана
__label__NO;а таких мужей бенедиктовых в Украине как грязи в болоте
__label__NO;А тебе когда-нибудь грипп ставили официально
__label__NO;А теперь расскажи  как вам удалось остановить ураганную динамику
__label__NO;А то 29 лет назад у нас была ШЫКАРНАЯ медицина
__label__NO;а то без маски они бдительность берегут тщательнее чем девственность до замужества 
__label__NO;А то в одних областях заполненность коек маленькая  а в других - 80%
__label__NO;А то вдруг переболеет большинство  на ком тогда бабло зарабатывать Вот и будем вакцинировать всех подряд
__label__NO;А то что повар без вкусовых это уже не повар а помудомойка
__label__NO;А тоб Порошенко допустил бы смерть своих близких
__label__NO;а толку
__label__NO;А толку
__label__NO;А третья  что закончилась
__label__NO;А тут на тебе - перед решающим голосованием за городского голову(действующий Зелю на члене вертит) 22 числа в лидерах
__label__NO;а тут очередь уже за вакциной
__label__NO;А тут треба просто погуглити за той же Китай  не кажучи вже про Тайвань
__label__NO;А ты болей если идиот
__label__NO;а ты в курсе кто в Мордоре по весне карантин положил
__label__NO;а ты вообще формулируешь свои коменты как
__label__NO;"а ты думаешь на ""Вектор""е лаборанты баярку не жруть"
__label__HATE;А ты думал выбрав клоуна и голобородек из 95 анала  они тебе счастливую жизнь устроят
__label__NO;А ты как думал
__label__NO;А ты то хоть способен что нибудь  кому нибудь объяснить вразумительно
__label__NO;А ТЫ УЖЕ ПЕРЕБОЛЕЛ КОРОНОВИРУСОМ
__label__NO;А ты хоть знаешь  кто уничтожил СЭС 
__label__NO;а у Вас совета и не спросил 
__label__NO;А у зебильной власти есть средства на покупку вакцины для населения
__label__NO;А у кого нет метро
__label__NO;А у кого-то 15 минут кислорода в день
__label__NO;А у меня в комплексе иммунной поддержки в таблетках есть ferrous fumarate & zinc oxide
__label__NO;А у меня все никак не получается с Зе выборцями подискутировать
__label__NO;А у меня СПД 3-ей группы и маленький ребенок
__label__NO;а у нас куда пообещают очередную дорогу построить
__label__NO;А у нас шо не завхоз то и дЕрьмак
__label__NO;А у них вакцина ветеринарная
__label__NO;А у них максимально было 238
__label__HATE;А у тебя есть  чем довезти и куда довезти в сельской местности  гнида ты зеленая
__label__NO;А у тебя с чтением проблемы: за 2 недели
__label__NO;А у этого все смех#юшечки и смех#йочки  
__label__NO;А уже известно в какие страны нашу квоту вакцины продал Радуцкий с оманским дорожным ЗеМародером
__label__NO;А учитывая опрос - 69% вакцинироваться не будут  нам никаких Зеленских не надо
__label__NO;А Файзер пообещал выпустить 1 млрд доз (вроде как прививка будет двухкратная  но это не точно) до конца следующего года  из которых 300 млн уже проплатили ЕС
__label__NO;А феофания это первой волны больница или второй
__label__NO;"А хто така ""голубовська"""
__label__NO;"а хто це ""предупреждали вас 25% умных"""
__label__NO;А ЦЕ ВЖЕ ПОВНА СРАКА
__label__NO;А це шо за зеленая лярва нарисовалась 
__label__NO;а чё эти два петушка одновременно излечились
__label__NO;А чего МНЕ рассказывать
__label__NO;А чего тут удивляться
__label__NO;а чем у нас вообще занимается министик медицинки
__label__NO;А через 2 5мес
__label__NO;А чмо поговорить хочешь
__label__NO;А что  на Г+Г есть журналисты  которым можно верить
__label__NO;А что  тех что не ржут  коронавирус не коснется что-ли
__label__NO;А что 9 месяцев вам было мало что узнать как обстоят дела на местах
__label__NO;а что была такая за счет денег ковидного фонда - есть документальные кадры
__label__NO;А что делать верующим в Яхве
__label__NO;А что делать киевлянам
__label__NO;А что если сопли потекли нада бежать сломя голову делать тест  что бы там цепануть врусняк уже по настоящему
__label__NO;А что есть проблема взять необходимые комплектующие
__label__NO;А что здесь делает эта новость
__label__NO;А что им и не нужно будет проходить комиссии (ВКК) каждые полгода или раз в два года как  к примеру  инвалидам ( без конечностей  а вдруг они отрастут
__label__NO;А что мне лично гадать то
__label__NO;а что скажет еще доктор комаровский
__label__NO;а что так быстро тесты сделают
__label__NO;А что так можно - не пускать полицаев и танцы с коксом на вынос
__label__NO;А что такое анти-имунные заболевания
__label__NO;А что там с опросом ЗЕ  какие результаты  кто то знает
__label__NO;"А что эти ""изобретатели"" вакцины имеют ввиду под эффективностью"
__label__NO;А шо  асфальтирование с 50%-м распилом разве не решает эти проблемы
__label__NO;А шо асфальтом лечить их не пробовали
__label__NO;а шо клоун разве не понизил цены
__label__HATE;А шо мартышкам и Чипполино тесты тоже делают
__label__NO;а шо ни так
__label__NO;А шо сделают
__label__NO;а шо там с ЕК случилось это чмо не хочет объяснится 
__label__NO;А шо там угоровцы
__label__NO;А шо ты так переживаешь
__label__NO;А эти спекулянты  из этих ФОПов  себе уже заработали ещё вчера  подняв цены буквально на все продукты и товары на 20-30 процентов
__label__NO;а это будет следующая проблема на срочные тендеры на работу
__label__NO;А это все потому что янеЛох-42  чемпионом по борьбе с коронавирусом оказался
__label__NO;А это как
__label__NO;А это касательно КОВИДа = 4 недели
__label__NO;А это Степанов по Феофании судит
__label__NO;А это уже мы должны объяснить-к какому
__label__NO;А я в подобной ситуации сама делаю замечание  если не помогает  поднимаю такой шум  что прибегает охрана  которую ношение масок не волнует
__label__NO;А я нашел информацию о том эксперименте
__label__NO;А я отвечу  что контагиозность кори намного выше  чем у гриппа или ковида
__label__NO;А Я только затарился 3 ингридиентом  ну не выбрасывать же теперь  а остальные и покупать тогда не буду  раз не помогает
__label__NO;"а-ха) боту камлающему про ""воровство"" пети вдруг перестали нравится ""голословные обвинения"" "
__label__NO;аааа
__label__NO;аааа  теперь ясно кто будет первыми нуждающимися
__label__NO;АААААААААААААААААААААААААААААААА *** мендель усипи його вже разом з шостим ведмедиком АААААААААААААААА
__label__NO;Абаждите абаждите  а какие папередники имеюцца ввиду
__label__NO;Абсолютно верное решение
__label__NO;Абстрагируясь чисто логически  задача любого эпидемиолога - сократить до минимума количество контактов у населения (особенно в городах)
__label__NO;абхазский отброс
__label__HATE;авакин  уже нужно исключительно военным делать переворот и вводить хунту с расстрелами всей квартальной мразоты на банковой и грушевского в купе с их мамками  самками и выродками
__label__NO;Аваков близкий - Коломойского
__label__NO;Аваков быстро сообразил  что самое время ненавязчиво подавать обществу сигналы  что Бубочка это одно  а он это другое
__label__NO;АВАКОВА в нокаут на пожизненное отправить пора
__label__NO;Авакову дайте на восстановление Карабаха
__label__NO;Авякану привет 
__label__NO;Ага
__label__NO;Ага
__label__NO;Ага
__label__NO;Ага
__label__NO;ага
__label__NO;ага
__label__NO;ага
__label__NO;Ага
__label__NO;Ага
__label__NO;ага
__label__NO;Ага
__label__NO;ага
__label__NO;ага   мона ичо лавочки в скверах и в метро 
__label__NO;Ага  право на бесплатное лечение   лево - на достойные похороны
__label__NO;"ага  пришлют из Мордора пару канистр ""новичка""  и будут им лечить"
__label__NO;ага  то было 2%  щас 13
__label__NO;Ага -- щас -- будут дарможёры в своей Африке сидеть
__label__NO;ага а виноват в том что 6й не торт 5 й мишка
__label__NO;Ага обязательно
__label__NO;ага слюна Вовочки и всех иудеев Украины и стала реагентом
__label__NO;Ага) если и дадут  то выплачивать будут долго)
__label__NO;агрохимия чем тебе не вчоный
__label__NO;Аж до мая включительно статистика смертности при наличии эпидемии была ощутимо ниже средней за пятилетку
